0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,5,2,0,0,0,1,20,20,10.00,66.67,3,0
AMI Stadium,1,1,0,0,0,0,8,8,8.00,100.00,1,1
Antigua Recreation Ground,1,1,0,0,0,1,0,0,0.00,,0,0
Arun Jaitley Stadium,2,2,1,0,0,1,5*,5,5.00,100.00,2,2
Bangabandhu National Stadium,1,1,0,0,0,0,6,6,6.00,75.00,0,0
Barabati Stadium,2,1,0,0,0,0,27,27,27.00,79.41,1,0
Basin Reserve,2,2,0,0,0,0,5,7,3.50,63.64,3,0
Bellerive Oval,1,0,0,0,0,0,0,0,,,0,0
Bourda,1,1,1,0,0,0,20*,20,,57.14,0,0
Brisbane Cricket Ground,2,2,1,0,0,0,14,25,25.00,138.89,1,0
Captain Roop Singh Stadium,4,3,1,0,0,0,10*,21,10.50,84.00,4,0
Carisbrook,2,2,2,0,0,0,23*,25,,54.35,0,0
Eden Gardens,4,3,2,0,0,0,9*,11,11.00,91.67,3,0
Gaddafi Stadium,1,1,0,0,0,0,6,6,6.00,60.00,0,0
Green Park,1,0,0,0,0,0,0,0,,,0,0
Harare Sports Club,1,1,0,0,0,0,22,22,22.00,115.79,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Headingley,1,0,0,0,0,0,0,0,,,1,0
Jinnah Stadium (Gujwranwala),1,1,0,0,0,0,2,2,2.00,33.33,0,0
Keenan Stadium,1,1,1,0,0,0,1*,1,,50.00,1,0
Kensington Oval,1,1,0,0,0,0,32,32,32.00,100.00,0,0
M Chinnaswamy Stadium,3,2,1,0,0,1,42*,42,42.00,150.00,2,2
MA Aziz Stadium,1,0,0,0,0,0,0,0,,,0,0
MA Chidambaram Stadium,1,1,1,0,0,0,12*,12,,85.71,0,0
Melbourne Cricket Ground,4,2,1,0,0,0,1*,2,2.00,28.57,1,1
Nahar Singh Stadium,1,1,1,0,0,0,9*,9,,128.57,0,1
National Stadium (Karachi),1,0,0,0,0,0,0,0,,,0,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,1,1,1.00,16.67,1,2
Nehru Stadium (Margao),1,1,0,0,0,0,6,6,6.00,37.50,0,0
Nehru Stadium (Pune),2,0,0,0,0,0,0,0,,,1,0
Newlands,1,1,0,0,0,0,4,4,4.00,133.33,0,0
North Tasmania Cricket Association Ground,1,1,1,0,0,0,1*,1,,50.00,1,0
Queen's Park Oval,2,2,0,0,0,0,7,11,5.50,36.67,1,0
Sardar Patel Stadium,2,1,1,0,0,0,7*,7,,100.00,2,0
Sector 16 Stadium,1,0,0,0,0,0,0,0,,,0,0
Seddon Park,2,2,1,0,0,0,15*,16,16.00,160.00,0,1
Sharjah Cricket Stadium,17,12,4,0,0,0,30,122,15.25,64.89,17,9
St George's Park,1,1,0,0,0,0,32,32,32.00,46.38,0,0
SuperSport Park,1,1,1,0,0,0,4*,4,,66.67,0,0
Sydney Cricket Ground,3,2,0,0,0,0,4,6,3.00,66.67,2,1
Trent Bridge,1,0,0,0,0,0,0,0,,,1,0
University Stadium,1,1,0,0,0,0,3,3,3.00,100.00,0,1
Vidarbha Cricket Association Ground,2,1,0,0,0,0,33,33,33.00,91.67,2,2
WACA Ground,4,3,0,0,0,0,4,7,2.33,21.88,9,1
Wanderers Stadium,1,1,0,0,0,0,2,2,2.00,22.22,0,0
Wankhede Stadium,3,2,1,0,0,1,5*,5,5.00,21.74,3,3
Overall (46),94,65,22,0,0,5,42*,563,13.09,69.68,63,27
