0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
11,9,7,0,0,1,16*,34,17.00,68.00,1,0
Overall,9,7,0,0,1,16*,34,17.00,68.00,1,0
