0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,7,7,2,0,0,0,28,77,15.40,39.69,4,0
Bellerive Oval,3,3,0,0,0,0,19,27,9.00,34.18,1,0
Berri Oval,1,1,0,0,0,0,3,3,3.00,33.33,3,0
Brisbane Cricket Ground,4,4,2,0,2,0,61,155,77.50,45.45,1,1
Eastern Oval,1,1,0,0,0,0,4,4,4.00,13.33,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,8,8,1,0,0,3,42,101,14.43,55.19,7,0
Sydney Cricket Ground,7,6,1,0,2,1,73,217,43.40,72.33,3,0
WACA Ground,7,7,2,0,1,1,58*,136,27.20,45.79,1,0
,,,,,,,,,,,,
