0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,5.2,1,33,0,0,0/33,,,6.19
Pakistan,35.5,2,158,6,0,3/26,26.33,35.83,4.41
South Africa,36.0,3,219,10,1,4/50,21.90,21.60,6.08
Overall (3),77.1,6,410,16,1,4/50,25.63,28.94,5.31
