0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,18.0,0,85,4,0,2/40,21.25,27.00,4.72
Barabati Stadium,7.0,0,51,0,0,0/51,,,7.29
Bay Oval,23.0,0,194,2,0,2/80,97.00,69.00,8.43
Bellerive Oval,24.0,0,174,2,0,1/39,87.00,72.00,7.25
Brisbane Cricket Ground,14.5,1,70,4,1,4/37,17.50,22.25,4.72
Diamond Oval,4.0,0,34,2,0,2/34,17.00,12.00,8.50
Dr YS Rajasekhara Reddy Cricket Stadium,5.0,0,25,1,0,1/25,25.00,30.00,5.00
Dubai International Cricket Stadium,37.1,2,213,5,0,2/30,42.60,44.60,5.73
Eden Gardens,14.0,0,109,0,0,0/43,,,7.79
Eden Park,3.0,0,24,0,0,0/24,,,8.00
Grange Cricket Club,13.0,1,66,2,0,1/20,33.00,39.00,5.08
Hagley Oval,7.0,0,29,0,0,0/29,,,4.14
Harare Sports Club,6.0,0,57,1,0,1/33,57.00,36.00,9.50
Headingley,18.0,0,68,0,0,0/34,,,3.78
Himachal Pradesh Cricket Association Stadium,4.2,0,29,1,0,1/29,29.00,26.00,6.69
JSCA International Stadium Complex,3.0,0,20,0,0,0/20,,,6.67
Kennington Oval,22.0,0,146,1,0,1/54,146.00,132.00,6.64
Khan Shaheb Osman Ali Stadium,12.4,0,76,0,0,0/36,,,6.00
Kingsmead,5.0,0,38,0,0,0/38,,,7.60
Mahinda Rajapaksha International Cricket Stadium,59.0,3,292,18,0,3/19,16.22,19.67,4.95
Melbourne Cricket Ground,19.1,0,115,6,1,5/46,19.17,19.17,6.00
Newlands,5.0,0,20,1,0,1/20,20.00,30.00,4.00
Pallekele International Cricket Stadium,85.1,0,529,18,2,6/44,29.39,28.39,6.21
Punjab Cricket Association IS Bindra Stadium,8.0,0,80,3,0,3/80,26.67,16.00,10.00
Queens Sports Club,5.0,0,51,0,0,0/16,,,10.20
R Premadasa Stadium,105.1,4,627,21,1,4/42,29.86,30.05,5.96
Rajiv Gandhi International Stadium,7.0,0,33,1,0,1/33,33.00,42.00,4.71
Rangiri Dambulla International Stadium,61.4,5,324,15,2,5/28,21.60,24.67,5.25
Riverside Ground,5.2,1,28,0,0,0/28,,,5.25
Sardar Patel Stadium,4.0,0,35,0,0,0/35,,,8.75
Saxton Oval,12.0,0,79,2,0,1/13,39.50,36.00,6.58
Seddon Park,4.0,0,41,0,0,0/41,,,10.25
Sharjah Cricket Stadium,30.0,1,181,4,0,2/58,45.25,45.00,6.03
Sheikh Zayed Stadium,30.0,1,143,8,1,5/55,17.88,22.50,4.77
Shere Bangla National Stadium,121.2,5,572,26,1,4/33,22.00,28.00,4.71
Sinhalese Sports Club Ground,11.0,2,50,3,0,3/36,16.67,22.00,4.55
Sophia Gardens,23.0,0,116,2,0,1/19,58.00,69.00,5.04
St George's Park,2.5,0,13,0,0,0/13,,,4.59
SuperSport Park,7.0,0,26,3,0,3/26,8.67,14.00,3.71
Sydney Cricket Ground,35.0,1,229,8,0,2/29,28.63,26.25,6.54
University Oval,30.0,0,189,3,0,1/49,63.00,60.00,6.30
WACA Ground,5.0,0,37,1,0,1/37,37.00,30.00,7.40
Wanderers Stadium,10.0,0,86,0,0,0/22,,,8.60
Wankhede Stadium,9.0,0,55,1,0,1/55,55.00,54.00,6.11
Westpac Stadium,13.1,0,97,2,0,1/42,48.50,39.50,7.37
Overall (45),948.5,27,5556,171,9,6/44,32.49,33.29,5.86
