0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,28.0,0,157,4,0,3/45,39.25,42.00,5.61
Afghanistan,32.0,2,128,5,0,2/28,25.60,38.40,4.00
Australia,27.1,0,146,2,0,2/38,73.00,81.50,5.37
Bangladesh,98.0,7,384,16,1,4/36,24.00,36.75,3.92
Bermuda,53.0,7,163,12,1,4/25,13.58,26.50,3.08
Canada,78.5,11,294,19,2,4/28,15.47,24.89,3.73
England,16.0,0,92,2,0,1/27,46.00,48.00,5.75
India,97.4,4,490,12,0,3/41,40.83,48.83,5.02
Ireland,50.0,11,200,8,1,4/33,25.00,37.50,4.00
Netherlands,37.0,3,156,7,0,3/29,22.29,31.71,4.22
New Zealand,13.0,0,80,2,0,2/55,40.00,39.00,6.15
Pakistan,46.0,6,207,9,0,3/25,23.00,30.67,4.50
Scotland,53.4,3,251,8,0,3/43,31.38,40.25,4.68
South Africa,74.4,6,382,6,0,2/24,63.67,74.67,5.12
Sri Lanka,33.0,5,162,5,0,3/56,32.40,39.60,4.91
West Indies,34.0,2,187,2,0,1/51,93.50,102.00,5.50
Zimbabwe,169.3,10,856,26,0,3/13,32.92,39.12,5.05
Overall (17),941.3,77,4335,145,5,4/25,29.90,38.96,4.60
