0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Castle Avenue,1,0,0,0,0,0,0,0,,,1,0
Dubai International Cricket Stadium,3,3,0,0,1,0,63,74,24.67,81.32,1,0
Hagley Oval,1,1,0,0,1,0,57,57,57.00,82.61,0,0
Kennington Oval,2,2,0,0,0,0,26,47,23.50,87.04,0,0
McLean Park,1,1,0,0,1,0,62,62,62.00,68.89,0,0
R Premadasa Stadium,3,3,0,0,0,0,12,26,8.67,47.27,0,0
Sheikh Zayed Stadium,3,3,0,0,1,0,60,63,21.00,67.74,1,0
Shere Bangla National Stadium,4,3,0,0,0,0,37,73,24.33,68.87,1,0
Sophia Gardens,1,1,0,0,0,1,0,0,0.00,,0,0
Sylhet Stadium,1,0,0,0,0,0,0,0,,,2,0
The Village,2,2,0,0,0,0,43,60,30.00,89.55,0,0
Zahur Ahmed Chowdhury Stadium,2,2,2,0,0,0,24*,31,,96.88,0,0
Overall (12),24,21,2,0,4,1,63,493,25.95,74.81,6,0
