0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACA Africa XI,39.0,5,153,11,0,3/21,13.91,21.27,3.92
Australia,184.0,3,1067,23,0,3/49,46.39,48.00,5.80
Bangladesh,65.3,7,326,12,1,4/19,27.17,32.75,4.98
Bermuda,10.0,1,32,2,0,2/32,16.00,30.00,3.20
England,157.3,10,785,25,0,3/26,31.40,37.80,4.98
ICC World XI,8.0,0,46,2,0,2/46,23.00,24.00,5.75
Ireland,9.0,1,30,3,0,3/30,10.00,18.00,3.33
Kenya,29.2,3,115,6,0,3/14,19.17,29.33,3.92
Namibia,7.5,0,24,2,0,2/24,12.00,23.50,3.06
Netherlands,14.4,1,37,4,0,3/20,9.25,22.00,2.52
New Zealand,164.0,12,832,30,1,4/42,27.73,32.80,5.07
Pakistan,202.3,6,1144,28,0,3/66,40.86,43.39,5.65
South Africa,134.1,14,614,22,0,3/42,27.91,36.59,4.58
Sri Lanka,426.4,35,2125,66,2,5/42,32.20,38.79,4.98
United Arab Emirates,8.0,1,42,1,0,1/42,42.00,48.00,5.25
West Indies,90.0,10,370,13,0,3/26,28.46,41.54,4.11
Zimbabwe,132.4,8,559,32,4,4/42,17.47,24.88,4.21
Overall (17),1682.5,117,8301,282,8,5/42,29.44,35.80,4.93
