0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,67.0,12,243,13,1,5/34,18.69,30.92,3.63
Albion Sports Complex,10.0,1,35,1,0,1/35,35.00,60.00,3.50
AMI Stadium,52.4,10,210,5,0,2/26,42.00,63.20,3.99
Antigua Recreation Ground,8.0,0,38,0,0,0/38,,,4.75
Arbab Niaz Stadium,7.0,0,38,1,0,1/38,38.00,42.00,5.43
Barabati Stadium,9.0,2,23,0,0,0/23,,,2.56
Basin Reserve,27.0,9,90,5,0,2/16,18.00,32.40,3.33
Bellerive Oval,10.0,1,30,0,0,0/30,,,3.00
Brisbane Cricket Ground,43.0,10,183,6,0,3/27,30.50,43.00,4.26
Carisbrook,58.0,13,143,5,0,2/15,28.60,69.60,2.47
County Ground (Bristol),12.0,4,24,2,0,2/24,12.00,36.00,2.00
County Ground (Derby),12.0,3,23,1,0,1/23,23.00,72.00,1.92
Eden Gardens,10.0,2,47,0,0,0/47,,,4.70
Eden Park,75.0,8,254,16,0,3/20,15.88,28.13,3.39
Edgbaston,22.2,0,100,4,0,2/50,25.00,33.50,4.48
Headingley,8.0,2,24,0,0,0/24,,,3.00
Indira Priyadarshini Stadium,8.0,0,38,0,0,0/38,,,4.75
Iqbal Stadium,2.0,0,25,0,0,0/25,,,12.50
Kennington Oval,12.0,1,45,1,0,1/45,45.00,72.00,3.75
Kensington Oval,10.0,1,61,2,0,2/61,30.50,30.00,6.10
Lal Bahadur Shastri Stadium,10.0,2,26,1,0,1/26,26.00,60.00,2.60
M Chinnaswamy Stadium,10.0,1,39,1,0,1/39,39.00,60.00,3.90
McLean Park,29.0,4,103,5,0,2/20,20.60,34.80,3.55
Melbourne Cricket Ground,100.1,18,320,15,1,4/28,21.33,40.07,3.19
Moti Bagh Stadium,10.0,0,61,0,0,0/61,,,6.10
Nehru Stadium (Indore),13.0,2,50,1,0,1/27,50.00,78.00,3.85
North Tasmania Cricket Association Ground,9.0,0,43,1,0,1/43,43.00,54.00,4.78
P Sara Oval,18.0,2,49,4,0,2/13,12.25,27.00,2.72
Queen's Park Oval,10.0,0,29,1,0,1/15,29.00,60.00,2.90
Sector 16 Stadium,10.0,2,52,2,0,2/52,26.00,30.00,5.20
Seddon Park,20.0,1,70,2,0,1/31,35.00,60.00,3.50
Sharjah Cricket Stadium,50.0,7,203,6,0,3/14,33.83,50.00,4.06
Sinhalese Sports Club Ground,13.0,4,42,2,0,1/18,21.00,39.00,3.23
Sydney Cricket Ground,149.3,22,507,24,2,4/20,21.13,37.38,3.39
Trent Bridge,23.0,0,102,1,0,1/45,102.00,138.00,4.43
Tyronne Fernando Stadium,17.0,2,45,3,0,2/29,15.00,34.00,2.65
Vidarbha Cricket Association Ground,4.1,1,39,0,0,0/39,,,9.36
WACA Ground,52.0,8,164,9,0,2/9,18.22,34.67,3.15
Overall (38),1010.5,155,3618,140,4,5/34,25.84,43.32,3.58
