0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Papua New Guinea,3,1,0,0,0,0,1,1,1.00,,0,0
Scotland,3,2,1,0,0,0,35*,43,43.00,61.43,0,0
United Arab Emirates,2,2,0,0,0,0,15,23,11.50,35.38,0,0
Overall (3),8,5,1,0,0,0,35*,67,16.75,48.91,0,0
